ID,Value,Type
Ga0242637_11478,"4 iron, 4 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11478,"hydrolase activity, acting on glycosyl bonds",GO terms (molecular function)
Ga0242637_11478,hydrolase activity,GO terms (molecular function)
Ga0242637_11478,catalytic activity,GO terms (molecular function)
Ga0242637_11478,DNA binding,GO terms (molecular function)
Ga0242637_11478,nucleotidyltransferase activity,GO terms (molecular function)
Ga0242637_11478,transferase activity,GO terms (molecular function)
Ga0242637_11478,ATP binding,GO terms (molecular function)
Ga0242637_11478,nucleotide binding,GO terms (molecular function)
Ga0242637_11477,metabolic process,GO terms (biological process)
Ga0242637_11477,base-excision repair,GO terms (biological process)
Ga0242637_11477,DNA repair,GO terms (biological process)
Ga0242637_11477,second-messenger-mediated signaling,GO terms (biological process)
Ga0242637_11477,cellular response to DNA damage stimulus,GO terms (biological process)
Ga0242637_11477,"4 iron, 4 sulfur cluster binding",GO terms (molecular function)
Ga0242637_11477,"hydrolase activity, acting on glycosyl bonds",GO terms (molecular function)
Ga0242637_11477,hydrolase activity,GO terms (molecular function)
Ga0242637_11477,catalytic activity,GO terms (molecular function)
Ga0242637_11477,DNA binding,GO terms (molecular function)
Ga0242637_11477,nucleotidyltransferase activity,GO terms (molecular function)
Ga0242637_11477,transferase activity,GO terms (molecular function)
Ga0242637_11477,ATP binding,GO terms (molecular function)
Ga0242637_11477,nucleotide binding,GO terms (molecular function)
Ga0242637_113094,superpathway of adenosine nucleotides <i>de novo</i> biosynthesis I,Pathways of gene
Ga0242637_113094,superpathway of purine nucleotides <i>de novo</i> biosynthesis I,Pathways of gene
Ga0242637_113094,adenosine ribonucleotides <i>de novo</i> biosynthesis,Pathways of gene
Ga0242637_113094,tRNA charging,Pathways of gene
Ga0242637_113094,'de novo' AMP biosynthetic process,GO terms (biological process)
Ga0242637_113094,purine nucleotide biosynthetic process,GO terms (biological process)
Ga0242637_113094,lysyl-tRNA aminoacylation,GO terms (biological process)
Ga0242637_113094,tRNA aminoacylation for protein translation,GO terms (biological process)
Ga0242637_113094,translation,GO terms (biological process)
Ga0242637_113094,cytoplasm,GO terms (cellular component)
Ga0242637_113094,metal ion binding,GO terms (molecular function)
Ga0242637_113094,ligase activity,GO terms (molecular function)
Ga0242637_113094,GTP binding,GO terms (molecular function)
Ga0242637_113094,adenylosuccinate synthase activity,GO terms (molecular function)
Ga0242637_113094,magnesium ion binding,GO terms (molecular function)
Ga0242637_113094,nucleotide binding,GO terms (molecular function)
Ga0242637_113094,ATP binding,GO terms (molecular function)
Ga0242637_113094,lysine-tRNA ligase activity,GO terms (molecular function)
Ga0242637_113094,aminoacyl-tRNA ligase activity,GO terms (molecular function)
Ga0242637_113094,tRNA binding,GO terms (molecular function)
Ga0242637_113093,superpathway of adenosine nucleotides <i>de novo</i> biosynthesis I,Pathways of gene
Ga0242637_113093,superpathway of purine nucleotides <i>de novo</i> biosynthesis I,Pathways of gene
Ga0242637_113093,adenosine ribonucleotides <i>de novo</i> biosynthesis,Pathways of gene
Ga0242637_113093,tRNA charging,Pathways of gene
Ga0242637_113093,'de novo' AMP biosynthetic process,GO terms (biological process)
Ga0242637_113093,purine nucleotide biosynthetic process,GO terms (biological process)
Ga0242637_113093,lysyl-tRNA aminoacylation,GO terms (biological process)
Ga0242637_113093,tRNA aminoacylation for protein translation,GO terms (biological process)
Ga0242637_113093,translation,GO terms (biological process)
Ga0242637_113093,cytoplasm,GO terms (cellular component)
Ga0242637_113093,metal ion binding,GO terms (molecular function)
Ga0242637_113093,ligase activity,GO terms (molecular function)
Ga0242637_113093,GTP binding,GO terms (molecular function)
Ga0242637_113093,adenylosuccinate synthase activity,GO terms (molecular function)
Ga0242637_113093,magnesium ion binding,GO terms (molecular function)
Ga0242637_113093,nucleotide binding,GO terms (molecular function)
Ga0242637_113093,ATP binding,GO terms (molecular function)
Ga0242637_113093,lysine-tRNA ligase activity,GO terms (molecular function)
Ga0242637_113093,aminoacyl-tRNA ligase activity,GO terms (molecular function)
Ga0242637_113093,tRNA binding,GO terms (molecular function)
Ga0242637_11471,cellular response to DNA damage stimulus,GO terms (biological process)
Ga0242637_11471,DNA recombination,GO terms (biological process)
Ga0242637_11471,double-strand break repair via nonhomologous end joining,GO terms (biological process)
Ga0242637_11471,DNA repair,GO terms (biological process)
Ga0242637_11471,double-stranded DNA binding,GO terms (molecular function)
Ga0242637_11471,DNA binding,GO terms (molecular function)
Ga0242637_11476,cellular response to DNA damage stimulus,GO terms (biological process)
Ga0242637_11476,proteolysis,GO terms (biological process)
Ga0242637_11476,DNA repair,GO terms (biological process)
Ga0242637_11476,recombinational repair,GO terms (biological process)
Ga0242637_11476,metal ion binding,GO terms (molecular function)
Ga0242637_11476,DNA-dependent ATPase activity,GO terms (molecular function)
Ga0242637_11476,ATP binding,GO terms (molecular function)
Ga0242637_11476,serine-type endopeptidase activity,GO terms (molecular function)
Ga0242637_11476,ATP-dependent peptidase activity,GO terms (molecular function)
Ga0242637_11476,damaged DNA binding,GO terms (molecular function)
Ga0242637_11476,DNA binding,GO terms (molecular function)
Ga0242637_11476,nucleotide binding,GO terms (molecular function)
Ga0242637_111968,superpathway of branched chain amino acid biosynthesis,Pathways of gene
Ga0242637_111968,L-leucine biosynthesis,Pathways of gene
Ga0242637_111968,,Pathways of gene
Ga0242637_111968,carboxylic acid metabolic process,GO terms (biological process)
Ga0242637_111968,leucine biosynthetic process,GO terms (biological process)
Ga0242637_111968,branched-chain amino acid biosynthetic process,GO terms (biological process)
Ga0242637_111968,cellular amino acid biosynthetic process,GO terms (biological process)
Ga0242637_111968,,GO terms (biological process)
Ga0242637_111968,integral component of membrane,GO terms (cellular component)
Ga0242637_111968,membrane,GO terms (cellular component)
Ga0242637_111968,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer",GO terms (molecular function)
Ga0242637_111968,transferase activity,GO terms (molecular function)
Ga0242637_111968,2-isopropylmalate synthase activity,GO terms (molecular function)
Ga0242637_111968,catalytic activity,GO terms (molecular function)
Ga0242637_111968,,GO terms (molecular function)
Ga0242637_111967,superpathway of branched chain amino acid biosynthesis,Pathways of gene
Ga0242637_111967,L-leucine biosynthesis,Pathways of gene
Ga0242637_111967,,Pathways of gene
Ga0242637_111967,carboxylic acid metabolic process,GO terms (biological process)
Ga0242637_111967,leucine biosynthetic process,GO terms (biological process)
Ga0242637_111967,branched-chain amino acid biosynthetic process,GO terms (biological process)
Ga0242637_111967,cellular amino acid biosynthetic process,GO terms (biological process)
Ga0242637_111967,,GO terms (biological process)
Ga0242637_111967,integral component of membrane,GO terms (cellular component)
Ga0242637_111967,membrane,GO terms (cellular component)
Ga0242637_111967,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer",GO terms (molecular function)
Ga0242637_111967,transferase activity,GO terms (molecular function)
Ga0242637_111967,2-isopropylmalate synthase activity,GO terms (molecular function)
Ga0242637_111967,catalytic activity,GO terms (molecular function)
Ga0242637_111967,,GO terms (molecular function)
Ga0242637_11468,isomerase activity,GO terms (molecular function)
Ga0242637_11466,transmembrane transport,GO terms (biological process)
Ga0242637_11466,,GO terms (biological process)
Ga0242637_11466,ATP-binding cassette (ABC) transporter complex,GO terms (cellular component)
Ga0242637_11466,integral component of membrane,GO terms (cellular component)
Ga0242637_11466,membrane,GO terms (cellular component)
Ga0242637_11466,plasma membrane,GO terms (cellular component)
Ga0242637_11466,,GO terms (cellular component)
Ga0242637_11466,transporter activity,GO terms (molecular function)
Ga0242637_11466,ATPase activity,GO terms (molecular function)
Ga0242637_11466,ATP binding,GO terms (molecular function)
Ga0242637_11466,nucleotide binding,GO terms (molecular function)
Ga0242637_11465,transmembrane transport,GO terms (biological process)
Ga0242637_11465,,GO terms (biological process)
Ga0242637_11465,ATP-binding cassette (ABC) transporter complex,GO terms (cellular component)
Ga0242637_11465,integral component of membrane,GO terms (cellular component)
Ga0242637_11465,membrane,GO terms (cellular component)
Ga0242637_11465,plasma membrane,GO terms (cellular component)
Ga0242637_11465,,GO terms (cellular component)
Ga0242637_11465,transporter activity,GO terms (molecular function)
Ga0242637_11465,ATPase activity,GO terms (molecular function)
Ga0242637_11465,ATP binding,GO terms (molecular function)
Ga0242637_11465,nucleotide binding,GO terms (molecular function)
Ga0242637_111612,L-lysine fermentation to acetate and butanoate,Pathways of gene
Ga0242637_111612,iron-sulfur cluster binding,GO terms (molecular function)
Ga0242637_111612,"lysine 2,3-aminomutase activity",GO terms (molecular function)
Ga0242637_111612,isomerase activity,GO terms (molecular function)
Ga0242637_111612,catalytic activity,GO terms (molecular function)
Ga0242637_11464,integral component of membrane,GO terms (cellular component)
Ga0242637_11464,membrane,GO terms (cellular component)
Ga0242637_11463,methylation,GO terms (biological process)
Ga0242637_11463,transferase activity,GO terms (molecular function)
Ga0242637_11463,methyltransferase activity,GO terms (molecular function)
Ga0242637_11462,methylation,GO terms (biological process)
Ga0242637_11462,transferase activity,GO terms (molecular function)
Ga0242637_11462,methyltransferase activity,GO terms (molecular function)
Ga0242637_11362,superpathway of acetate utilization and formation,Pathways of gene
Ga0242637_11362,acetate conversion to acetyl-CoA,Pathways of gene
Ga0242637_11362,acetyl-CoA biosynthetic process from acetate,GO terms (biological process)
Ga0242637_11362,metal ion binding,GO terms (molecular function)
Ga0242637_11362,ligase activity,GO terms (molecular function)
Ga0242637_11362,AMP binding,GO terms (molecular function)
Ga0242637_11362,ATP binding,GO terms (molecular function)
Ga0242637_11362,acetate-CoA ligase activity,GO terms (molecular function)
Ga0242637_11362,catalytic activity,GO terms (molecular function)
Ga0242637_11362,nucleotide binding,GO terms (molecular function)
Ga0242637_11461,NAD <i>de novo</i> biosynthesis I (from aspartate),Pathways of gene
Ga0242637_11461,pyridine nucleotide biosynthetic process,GO terms (biological process)
Ga0242637_11461,NAD biosynthetic process,GO terms (biological process)
Ga0242637_11461,oxidation-reduction process,GO terms (biological process)
Ga0242637_11461,cytoplasm,GO terms (cellular component)
Ga0242637_11461,"transferase activity, transferring pentosyl groups",GO terms (molecular function)
Ga0242637_11461,"transferase activity, transferring glycosyl groups",GO terms (molecular function)
Ga0242637_11461,transferase activity,GO terms (molecular function)
Ga0242637_11461,nicotinate-nucleotide diphosphorylase (carboxylating) activity,GO terms (molecular function)
Ga0242637_11461,catalytic activity,GO terms (molecular function)
Ga0242637_11461,L-aspartate:fumarate oxidoreductase activity,GO terms (molecular function)
Ga0242637_11461,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11461,L-aspartate oxidase activity,GO terms (molecular function)
Ga0242637_11460,NAD <i>de novo</i> biosynthesis I (from aspartate),Pathways of gene
Ga0242637_11460,pyridine nucleotide biosynthetic process,GO terms (biological process)
Ga0242637_11460,NAD biosynthetic process,GO terms (biological process)
Ga0242637_11460,oxidation-reduction process,GO terms (biological process)
Ga0242637_11460,cytoplasm,GO terms (cellular component)
Ga0242637_11460,"transferase activity, transferring pentosyl groups",GO terms (molecular function)
Ga0242637_11460,"transferase activity, transferring glycosyl groups",GO terms (molecular function)
Ga0242637_11460,transferase activity,GO terms (molecular function)
Ga0242637_11460,nicotinate-nucleotide diphosphorylase (carboxylating) activity,GO terms (molecular function)
Ga0242637_11460,catalytic activity,GO terms (molecular function)
Ga0242637_11460,L-aspartate:fumarate oxidoreductase activity,GO terms (molecular function)
Ga0242637_11460,oxidoreductase activity,GO terms (molecular function)
Ga0242637_11460,L-aspartate oxidase activity,GO terms (molecular function)
